signal_id,signal_type,signal_status,leading_pedestrian_interval,council_district,location
183,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741074, 30.262396]}"
4122,PHB,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.850908, 30.224963]}"
829,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.845024, 30.4219]}"
4017,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.754768, 30.250362]}"
4022,PHB,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.72152, 30.235701]}"
4028,PHB,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.724823, 30.235973]}"
1182,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.75206, 30.496051]}"
605,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.839043, 30.22241]}"
423,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.820351, 30.229502]}"
429,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.792656, 30.183899]}"
236,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.75882, 30.291653]}"
767,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.736519, 30.257126]}"
789,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.823219, 30.235804]}"
309,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.750954, 30.26931]}"
531,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.888443, 30.247067]}"
533,TRAFFIC,TURNED_ON,True,5,"{'type': 'Point', 'coordinates': [-97.833992, 30.176577]}"
185,TRAFFIC,TURNED_ON,True,5,"{'type': 'Point', 'coordinates': [-97.789284, 30.23867]}"
191,TRAFFIC,TURNED_ON,True,5,"{'type': 'Point', 'coordinates': [-97.794067, 30.220758]}"
4074,PHB,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.779913, 30.245348]}"
877,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.637756, 30.202303]}"
902,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.801323, 30.229055]}"
955,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.852142, 30.235657]}"
965,TRAFFIC,REMOVED_PERMANENTLY,False,,"{'type': 'Point', 'coordinates': [-97.843956, 30.466065]}"
968,TRAFFIC,VOID,False,9,"{'type': 'Point', 'coordinates': [-97.760207, 30.273898]}"
995,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.83625, 30.219666]}"
1004,TRAFFIC,REMOVED_PERMANENTLY,False,8,"{'type': 'Point', 'coordinates': [-97.858627, 30.235098]}"
1017,TRAFFIC,REMOVED_PERMANENTLY,False,,"{'type': 'Point', 'coordinates': [-97.843323, 30.462967]}"
1069,TRAFFIC,REMOVED_PERMANENTLY,False,8,"{'type': 'Point', 'coordinates': [-97.871231, 30.233981]}"
1095,TRAFFIC,ON FLASH,False,2,"{'type': 'Point', 'coordinates': [-97.64088, 30.199578]}"
1100,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.889306, 30.227313]}"
4039,PHB,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.801889, 30.212943]}"
4051,PHB,REMOVED_PERMANENTLY,False,1,"{'type': 'Point', 'coordinates': [-97.630756, 30.321897]}"
4058,PHB,REMOVED_PERMANENTLY,False,3,"{'type': 'Point', 'coordinates': [-97.76165, 30.227178]}"
548,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.788521, 30.229635]}"
4075,PHB,REMOVED_PERMANENTLY,False,9,"{'type': 'Point', 'coordinates': [-97.747292, 30.256085]}"
4077,TRAFFIC,REMOVED_PERMANENTLY,False,9,"{'type': 'Point', 'coordinates': [-97.755145, 30.249475]}"
4082,TRAFFIC,VOID,False,,"{'type': 'Point', 'coordinates': [-97.633116, 30.414013]}"
4102,PHB,DESIGN,False,"4, 1","{'type': 'Point', 'coordinates': [-97.692986, 30.32482]}"
4105,PHB,RECOMMENDED - NO FUNDING,False,2,"{'type': 'Point', 'coordinates': [-97.783198, 30.205101]}"
824,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.764977, 30.476822]}"
4114,PHB,VOID,False,9,"{'type': 'Point', 'coordinates': [-97.736192, 30.315098]}"
4115,PHB,REMOVED_PERMANENTLY,False,9,"{'type': 'Point', 'coordinates': [-97.731845, 30.281027]}"
949,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.636017, 30.407036]}"
4120,PHB,VOID,False,"5, 2","{'type': 'Point', 'coordinates': [-97.778541, 30.163826]}"
4137,PHB,READY FOR CONSTRUCTION,False,4,"{'type': 'Point', 'coordinates': [-97.716012, 30.325404]}"
4139,PHB,READY FOR CONSTRUCTION,False,2,"{'type': 'Point', 'coordinates': [-97.741994, 30.204231]}"
4147,PHB,READY FOR CONSTRUCTION,False,3,"{'type': 'Point', 'coordinates': [-97.76782, 30.245098]}"
819,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.789879, 30.263369]}"
831,TRAFFIC,REMOVED_PERMANENTLY,False,2,"{'type': 'Point', 'coordinates': [-97.668901, 30.218642]}"
832,TRAFFIC,TURNED_ON,False,"10, 8","{'type': 'Point', 'coordinates': [-97.806252, 30.335251]}"
833,TRAFFIC,TURNED_ON,False,"10, 8","{'type': 'Point', 'coordinates': [-97.803558, 30.339468]}"
891,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.81842, 30.232639]}"
892,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.818329, 30.233582]}"
932,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.72216, 30.283814]}"
944,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.852097, 30.235033]}"
642,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.714592, 30.364319]}"
655,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.695862, 30.320782]}"
678,TRAFFIC,TURNED_ON,False,"4, 9","{'type': 'Point', 'coordinates': [-97.698875, 30.303907]}"
698,TRAFFIC,TURNED_ON,True,10,"{'type': 'Point', 'coordinates': [-97.750038, 30.417286]}"
408,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.768776, 30.215157]}"
721,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.769058, 30.434488]}"
753,TRAFFIC,TURNED_ON,True,10,"{'type': 'Point', 'coordinates': [-97.764305, 30.303034]}"
249,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.735046, 30.27232]}"
511,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.87088, 30.200909]}"
362,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.712334, 30.253912]}"
372,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.704269, 30.251917]}"
374,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.755081, 30.354349]}"
391,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.723488, 30.233679]}"
62,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.739075, 30.289627]}"
71,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.727966, 30.283228]}"
977,TRAFFIC,REMOVED_PERMANENTLY,False,2,"{'type': 'Point', 'coordinates': [-97.642532, 30.204727]}"
84,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.739822, 30.334852]}"
123,TRAFFIC,TURNED_ON,False,"5, 9","{'type': 'Point', 'coordinates': [-97.769951, 30.248413]}"
124,TRAFFIC,TURNED_ON,True,5,"{'type': 'Point', 'coordinates': [-97.777184, 30.246923]}"
896,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.796646, 30.469118]}"
922,TRAFFIC,TURNED_ON,False,"5, 2","{'type': 'Point', 'coordinates': [-97.79583, 30.169279]}"
1061,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.754573, 30.316237]}"
1130,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.85003, 30.39822]}"
990,TRAFFIC,REMOVED_PERMANENTLY,False,1,"{'type': 'Point', 'coordinates': [-97.58007, 30.34398]}"
993,TRAFFIC,REMOVED_PERMANENTLY,False,1,"{'type': 'Point', 'coordinates': [-97.581018, 30.344859]}"
1038,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.793051, 30.149801]}"
1041,TRAFFIC,TURNED_ON,False,"1, 3","{'type': 'Point', 'coordinates': [-97.730077, 30.265327]}"
1053,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.733509, 30.267509]}"
1066,TRAFFIC,REMOVED_TEMPORARILY,False,7,"{'type': 'Point', 'coordinates': [-97.666971, 30.455985]}"
1115,TRAFFIC,VOID,False,3,"{'type': 'Point', 'coordinates': [-97.768206, 30.200719]}"
1116,TRAFFIC,READY FOR DESIGN,False,"1, 9","{'type': 'Point', 'coordinates': [-97.710204, 30.285693]}"
1117,TRAFFIC,READY FOR CONSTRUCTION,False,3,"{'type': 'Point', 'coordinates': [-97.730537, 30.264408]}"
1120,TRAFFIC,READY FOR CONSTRUCTION,False,1,"{'type': 'Point', 'coordinates': [-97.641675, 30.297802]}"
1126,TRAFFIC,CONSTRUCTION,False,7,"{'type': 'Point', 'coordinates': [-97.655111, 30.40459]}"
1128,TRAFFIC,DESIGN,False,2,"{'type': 'Point', 'coordinates': [-97.754135, 30.150887]}"
1133,TRAFFIC,READY FOR CONSTRUCTION,False,1,"{'type': 'Point', 'coordinates': [-97.628812, 30.374462]}"
1134,TRAFFIC,READY FOR CONSTRUCTION,False,,"{'type': 'Point', 'coordinates': [-97.625093, 30.372503]}"
1136,TRAFFIC,READY FOR CONSTRUCTION,False,5,"{'type': 'Point', 'coordinates': [-97.775232, 30.247271]}"
1137,TRAFFIC,READY FOR CONSTRUCTION,False,9,"{'type': 'Point', 'coordinates': [-97.765137, 30.251213]}"
1140,TRAFFIC,READY FOR CONSTRUCTION,False,2,"{'type': 'Point', 'coordinates': [-97.73088, 30.164581]}"
1142,TRAFFIC,READY FOR CONSTRUCTION,False,2,"{'type': 'Point', 'coordinates': [-97.736694, 30.166733]}"
1146,TRAFFIC,READY FOR CONSTRUCTION,False,"4, 1","{'type': 'Point', 'coordinates': [-97.672157, 30.356739]}"
1148,TRAFFIC,READY FOR CONSTRUCTION,False,8,"{'type': 'Point', 'coordinates': [-97.884524, 30.260687]}"
1149,TRAFFIC,VOID,False,1,"{'type': 'Point', 'coordinates': [-97.610053, 30.28026]}"
1155,TRAFFIC,READY FOR CONSTRUCTION,False,2,"{'type': 'Point', 'coordinates': [-97.70525, 30.197865]}"
1158,TRAFFIC,READY FOR CONSTRUCTION,False,1,"{'type': 'Point', 'coordinates': [-97.628372, 30.405667]}"
1160,TRAFFIC,DESIGN,False,2,"{'type': 'Point', 'coordinates': [-97.783223, 30.179566]}"
1161,TRAFFIC,DESIGN,False,1,"{'type': 'Point', 'coordinates': [-97.613562, 30.345346]}"
1162,TRAFFIC,DESIGN,False,2,"{'type': 'Point', 'coordinates': [-97.781982, 30.183401]}"
1164,TRAFFIC,DESIGN,False,2,"{'type': 'Point', 'coordinates': [-97.798904, 30.174113]}"
1165,TRAFFIC,DESIGN,False,2,"{'type': 'Point', 'coordinates': [-97.731916, 30.152238]}"
1167,TRAFFIC,READY FOR CONSTRUCTION,False,2,"{'type': 'Point', 'coordinates': [-97.72829, 30.16425]}"
1170,TRAFFIC,READY FOR CONSTRUCTION,False,,"{'type': 'Point', 'coordinates': [-97.587411, 30.370381]}"
1171,TRAFFIC,DESIGN,False,5,"{'type': 'Point', 'coordinates': [-97.811742, 30.125406]}"
1172,TRAFFIC,DESIGN,False,3,"{'type': 'Point', 'coordinates': [-97.71057, 30.25773]}"
1173,TRAFFIC,CONSTRUCTION,False,2,"{'type': 'Point', 'coordinates': [-97.647181, 30.189503]}"
1175,TRAFFIC,DESIGN,False,,"{'type': 'Point', 'coordinates': [-97.571849, 30.483165]}"
4012,PHB,REMOVED_PERMANENTLY,False,3,"{'type': 'Point', 'coordinates': [-97.755211, 30.239826]}"
4027,PHB,REMOVED_PERMANENTLY,False,9,"{'type': 'Point', 'coordinates': [-97.748178, 30.253627]}"
653,TRAFFIC,TURNED_ON,True,"4, 1","{'type': 'Point', 'coordinates': [-97.692307, 30.326052]}"
656,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.699616, 30.317289]}"
657,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.707008, 30.31142]}"
658,TRAFFIC,TURNED_ON,False,"4, 9","{'type': 'Point', 'coordinates': [-97.709755, 30.309107]}"
417,TRAFFIC,TURNED_ON,True,2,"{'type': 'Point', 'coordinates': [-97.758881, 30.186432]}"
727,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.770882, 30.224268]}"
431,TRAFFIC,TURNED_ON,False,"5, 8","{'type': 'Point', 'coordinates': [-97.831917, 30.211357]}"
734,TRAFFIC,TURNED_ON,False,"4, 1","{'type': 'Point', 'coordinates': [-97.675087, 30.352268]}"
739,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.865624, 30.254511]}"
233,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.753479, 30.259584]}"
754,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.762703, 30.310499]}"
458,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.716049, 30.404934]}"
476,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.695999, 30.36487]}"
783,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.627983, 30.291227]}"
513,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.690773, 30.37413]}"
813,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.686707, 30.411358]}"
318,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.738586, 30.265842]}"
564,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.869377, 30.207865]}"
571,TRAFFIC,TURNED_ON,True,8,"{'type': 'Point', 'coordinates': [-97.876488, 30.211693]}"
376,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.728287, 30.241785]}"
389,TRAFFIC,TURNED_ON,False,"3, 9","{'type': 'Point', 'coordinates': [-97.729309, 30.243229]}"
401,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.787087, 30.210686]}"
403,TRAFFIC,TURNED_ON,True,"2, 3","{'type': 'Point', 'coordinates': [-97.781525, 30.208471]}"
404,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.787819, 30.197098]}"
31,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.744682, 30.287935]}"
78,TRAFFIC,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.730896, 30.356154]}"
91,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.733246, 30.352217]}"
122,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.767441, 30.249411]}"
148,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.746941, 30.264071]}"
163,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.700333, 30.276861]}"
165,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.70636, 30.286293]}"
172,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.712547, 30.31991]}"
184,TRAFFIC,TURNED_ON,True,5,"{'type': 'Point', 'coordinates': [-97.792587, 30.23626]}"
4110,PHB,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.77082, 30.212057]}"
821,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.652969, 30.432648]}"
940,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.757225, 30.371532]}"
947,TRAFFIC,TURNED_ON,True,"4, 1","{'type': 'Point', 'coordinates': [-97.690407, 30.329039]}"
956,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.769679, 30.180762]}"
979,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.707878, 30.294119]}"
1014,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.708099, 30.310621]}"
1054,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.702689, 30.355481]}"
1152,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.811439, 30.112429]}"
611,TRAFFIC,TURNED_ON,True,10,"{'type': 'Point', 'coordinates': [-97.747864, 30.407795]}"
740,TRAFFIC,TURNED_ON,False,"7, 1","{'type': 'Point', 'coordinates': [-97.657372, 30.402313]}"
617,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.790222, 30.471064]}"
837,TRAFFIC,TURNED_ON,False,"10, 6","{'type': 'Point', 'coordinates': [-97.778297, 30.431625]}"
308,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.73719, 30.266476]}"
700,TRAFFIC,TURNED_ON,False,"5, 2","{'type': 'Point', 'coordinates': [-97.776718, 30.160231]}"
709,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.874703, 30.233343]}"
717,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.717262, 30.36326]}"
426,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.763657, 30.198195]}"
250,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.744583, 30.273706]}"
497,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.68763, 30.18288]}"
368,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.697571, 30.253353]}"
52,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.71727, 30.280438]}"
72,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.719383, 30.294758]}"
890,TRAFFIC,TURNED_ON,True,"3, 9","{'type': 'Point', 'coordinates': [-97.743683, 30.23468]}"
1071,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.801569, 30.142811]}"
4013,PHB,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.670998, 30.335724]}"
4038,PHB,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.706451, 30.333897]}"
4156,PHB,DESIGN,False,"10, 9","{'type': 'Point', 'coordinates': [-97.739349, 30.314329]}"
1191,TRAFFIC,READY FOR CONSTRUCTION,False,3,"{'type': 'Point', 'coordinates': [-97.733703, 30.230921]}"
981,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.641388, 30.329144]}"
984,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.655258, 30.328169]}"
623,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.803963, 30.465965]}"
416,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.764168, 30.222479]}"
720,TRAFFIC,TURNED_ON,False,"10, 6","{'type': 'Point', 'coordinates': [-97.781227, 30.430147]}"
441,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.755959, 30.336784]}"
442,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.753723, 30.335529]}"
212,TRAFFIC,TURNED_ON,False,"10, 9","{'type': 'Point', 'coordinates': [-97.763298, 30.285645]}"
424,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.801109, 30.242195]}"
427,TRAFFIC,TURNED_ON,False,"2, 3","{'type': 'Point', 'coordinates': [-97.764488, 30.198689]}"
222,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.739494, 30.276918]}"
224,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.736031, 30.275942]}"
448,TRAFFIC,TURNED_ON,False,"10, 7","{'type': 'Point', 'coordinates': [-97.748367, 30.351585]}"
771,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.710304, 30.411442]}"
791,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.82502, 30.236445]}"
792,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.825661, 30.235193]}"
793,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.823601, 30.237743]}"
543,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.769241, 30.226881]}"
629,TRAFFIC,REMOVED_PERMANENTLY,False,1,"{'type': 'Point', 'coordinates': [-97.667915, 30.276051]}"
544,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.769669, 30.226185]}"
546,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.779686, 30.227413]}"
737,TRAFFIC,REMOVED_PERMANENTLY,False,1,"{'type': 'Point', 'coordinates': [-97.663628, 30.292303]}"
575,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.74218, 30.325491]}"
591,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.70742, 30.322462]}"
593,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.707489, 30.321421]}"
8,TRAFFIC,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.719559, 30.336702]}"
1046,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.709123, 30.402821]}"
1063,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.7309, 30.2635]}"
22,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.743141, 30.287828]}"
4103,PHB,RECOMMENDED - NO FUNDING,False,3,"{'type': 'Point', 'coordinates': [-97.726688, 30.229215]}"
4104,PHB,VOID,False,4,"{'type': 'Point', 'coordinates': [-97.701787, 30.331754]}"
4133,PHB,READY FOR DESIGN,False,3,"{'type': 'Point', 'coordinates': [-97.72665, 30.257839]}"
4136,PHB,VOID,False,2,"{'type': 'Point', 'coordinates': [-97.72829, 30.16425]}"
97,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.744011, 30.361246]}"
1028,TRAFFIC,VOID,False,2,"{'type': 'Point', 'coordinates': [-97.64675, 30.180695]}"
1035,TRAFFIC,RECOMMENDED - NO FUNDING,False,2,"{'type': 'Point', 'coordinates': [-97.796082, 30.179342]}"
1048,TRAFFIC,DESIGN,False,8,"{'type': 'Point', 'coordinates': [-97.86047, 30.207676]}"
1079,TRAFFIC,PENDING_TAKEOVER,False,5,"{'type': 'Point', 'coordinates': [-97.804807, 30.143669]}"
1084,TRAFFIC,DESIGN,False,10,"{'type': 'Point', 'coordinates': [-97.74947, 30.36382]}"
1089,TRAFFIC,CONSTRUCTION,False,5,"{'type': 'Point', 'coordinates': [-97.797721, 30.137087]}"
4053,PHB,REMOVED_PERMANENTLY,False,8,"{'type': 'Point', 'coordinates': [-97.858534, 30.203996]}"
4065,PHB,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.794743, 30.181161]}"
4080,PHB,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.772426, 30.45443]}"
826,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.83519, 30.392084]}"
854,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.733803, 30.38974]}"
883,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.806664, 30.251068]}"
884,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.756348, 30.321396]}"
904,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.750412, 30.216824]}"
915,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.67352, 30.326279]}"
917,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.672077, 30.325205]}"
967,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.73467, 30.332352]}"
970,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.717468, 30.298771]}"
988,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.607399, 30.334456]}"
989,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.623314, 30.331007]}"
992,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.791847, 30.359398]}"
1001,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.590309, 30.340342]}"
1002,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.591911, 30.340675]}"
1003,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.590691, 30.341114]}"
1011,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.800713, 30.163284]}"
1021,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.782841, 30.266275]}"
1032,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.90023, 30.181084]}"
620,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.700645, 30.339504]}"
713,TRAFFIC,TURNED_ON,True,8,"{'type': 'Point', 'coordinates': [-97.879295, 30.230784]}"
1044,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.658532, 30.213114]}"
4003,PHB,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.72187, 30.382704]}"
4036,PHB,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.718506, 30.373369]}"
521,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.738884, 30.193211]}"
987,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.659348, 30.327848]}"
227,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.731758, 30.274777]}"
453,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.672087, 30.438879]}"
262,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.743805, 30.27248]}"
438,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.674934, 30.435907]}"
